Route_ID,Route_Name,Action_Taken,New_Route_ID,Displaced_Operator_Class,Route_KM,Route_Type,Congestion_Zone,Pop_Score,POI_Score,Road_Multiplier,Final_CDI,Social_Flag,Priority_Band,Headway_Min,Fleet_Required,HPV_Count,MPV_Count,CMP_Trunk,CMP_Route_ID,Overlap_Metric,Population_Served,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,N_Stops_Estimated,Stop_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Reasoning_String
R0169,PARIMPORA ↔ HAZRATBAL,MERGED_INTO_TRUNK,FDR-194,LPV / Tempo,20.376,Peri_Urban,City_Core,0.5473,0.1649,1.25,0.3561,False,MP,35,0,0,0,False,,0.129,3685,50,20,10.0,40,20.0,2136.6,101.9,OSRM+JhelumBridge,Route R0169 (PARIMPORA ↔ HAZRATBAL) merged into Trunk FDR-194. Spatial overlap with trunk corridor. CDI=0.3561. Fleet=0 (counted under Trunk). 
R0170,PARIMPORA ↔ HUMHAMA,MERGED_INTO_TRUNK,FDR-265,Private Minibus,17.031,Peri_Urban,City_Core,0.4321,0.115,1.25,0.2736,False,MP,35,0,0,0,False,,0.1487,3971,28,5,2.5,34,17.0,1098.4,85.2,OSRM,Route R0170 (PARIMPORA ↔ HUMHAMA) merged into Trunk FDR-265. Spatial overlap with trunk corridor. CDI=0.2736. Fleet=0 (counted under Trunk). 
R0171,PARIMPORA ↔ HUMHAMA,RETAINED_AS_FEEDER,FDR-267,,17.031,Peri_Urban,City_Core,0.4321,0.115,0.75,0.2736,False,MP,35,4,0,0,False,,0.1487,3971,28,5,2.5,34,17.0,1098.4,85.2,OSRM,"Route R0171 (PARIMPORA ↔ HUMHAMA) → Feeder FDR-267. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.2736 | Band=MP | Headway=35 min | Fleet=4 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 4.79% of CMP 2024 pop. residents over 17.0 km. "
R0172,PARIMPORA ↔ HUMHAMA,MERGED_INTO_TRUNK,FDR-265,Private Minibus,17.031,Peri_Urban,City_Core,0.4321,0.115,1.25,0.2736,False,MP,35,0,0,0,False,,0.1487,3971,28,5,2.5,34,17.0,1098.4,85.2,OSRM,Route R0172 (PARIMPORA ↔ HUMHAMA) merged into Trunk FDR-265. Spatial overlap with trunk corridor. CDI=0.2736. Fleet=0 (counted under Trunk). 
R0173,LD ↔ PARIMPORA,RETAINED_AS_FEEDER,FDR-226,,14.476,Urban,City_Core,0.5056,0.1744,0.75,0.34,False,MP,35,5,0,5,False,,0.2105,2313,32,3,1.5,28,14.0,1042.7,115.8,OSRM,"Route R0173 (LD ↔ PARIMPORA) → Feeder FDR-226. Route_Type=Urban | Zone=City_Core | CDI=0.3400 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 4.57% of CMP 2024 pop. residents over 14.5 km. "
R0174,PARIMPORA ↔ HUMHAMA,MERGED_INTO_TRUNK,FDR-265,Private Minibus,17.031,Peri_Urban,City_Core,0.4321,0.115,1.25,0.2736,False,MP,35,0,0,0,False,,0.1487,3971,28,5,2.5,34,17.0,1098.4,85.2,OSRM,Route R0174 (PARIMPORA ↔ HUMHAMA) merged into Trunk FDR-265. Spatial overlap with trunk corridor. CDI=0.2736. Fleet=0 (counted under Trunk). 
R0175,PARIMPORA ↔ HAZRATBAL,MERGED_INTO_TRUNK,FDR-195,Private Minibus,20.376,Peri_Urban,City_Core,0.5473,0.1649,1.25,0.3561,False,MP,35,0,0,0,False,,0.129,3685,50,20,10.0,40,20.0,2136.6,101.9,OSRM+JhelumBridge,Route R0175 (PARIMPORA ↔ HAZRATBAL) merged into Trunk FDR-195. Spatial overlap with trunk corridor. CDI=0.3561. Fleet=0 (counted under Trunk). 
R0176,SOURA ↔ DALGATE,RETAINED_AS_FEEDER,FDR-095,,11.745,Urban,City_Core,0.855,0.5597,0.75,0.7073,False,HP,20,6,0,0,False,,0.2108,2977,88,8,4.0,23,11.5,1220.0,94.0,OSRM+JhelumBridge,"Route R0176 (SOURA ↔ DALGATE) → Feeder FDR-095. Route_Type=Urban | Zone=City_Core | CDI=0.7073 | Band=HP | Headway=20 min | Fleet=6 (HPV=0 enforced, MPV=0 — 100%% MPV). Distinct catchment: 5.64% of CMP 2024 pop. residents over 11.7 km. "
R0177,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-017,LPV / Tempo,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0177 (HAZRATBAL ↔ LD) merged into Trunk FDR-017. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0178,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0178 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0179,PARIMPORA ↔ HUMHAMA,MERGED_INTO_TRUNK,FDR-267,LPV / Tempo,17.031,Peri_Urban,City_Core,0.4321,0.115,1.25,0.2736,False,MP,35,0,0,0,False,,0.1487,3971,28,5,2.5,34,17.0,1098.4,85.2,OSRM,Route R0179 (PARIMPORA ↔ HUMHAMA) merged into Trunk FDR-267. Spatial overlap with trunk corridor. CDI=0.2736. Fleet=0 (counted under Trunk). 
R0180,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-198,LPV / Tempo,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0180 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-198. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0181,SOURA ↔ BATAMALLO,UPGRADED_TO_TRUNK,SSCL-25,,9.167,Urban,City_Core,1.0,0.5462,1.25,0.7731,False,HP,15,6,0,6,True,SSCL-25,0.102,3885,77,11,5.5,18,9.0,704.6,73.3,OSRM,Route R0181 (SOURA ↔ BATAMALLO) → Trunk SSCL-25 [CMP-SSCL-25]. Route_Type=Urban | Zone=City_Core | CDI=0.7731 | Band=HP | Headway=15 min | Fleet=6 (HPV=0 MPV=6). Serves ~5.68% of CMP 2024 pop. residents over 9.2 km. 
R0182,PARIMPORA ↔ HUMHAMA,MERGED_INTO_TRUNK,FDR-265,Private Minibus,17.031,Peri_Urban,City_Core,0.4321,0.115,1.25,0.2736,False,MP,35,0,0,0,False,,0.1487,3971,28,5,2.5,34,17.0,1098.4,85.2,OSRM,Route R0182 (PARIMPORA ↔ HUMHAMA) merged into Trunk FDR-265. Spatial overlap with trunk corridor. CDI=0.2736. Fleet=0 (counted under Trunk). 
R0183,SOURA ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-139,Private Minibus,17.904,Peri_Urban,City_Core,0.5911,0.2419,1.25,0.4165,False,MP,35,0,0,0,False,,0.1764,3988,71,16,8.0,35,17.5,1387.0,89.5,OSRM,Route R0183 (SOURA ↔ PARIMPORA) merged into Trunk FDR-139. Spatial overlap with trunk corridor. CDI=0.4165. Fleet=0 (counted under Trunk). 
R0184,RANGPORA ↔ SOURA,RETAINED_AS_FEEDER,FDR-141,,22.053,Peri_Urban,City_Core,0.5049,0.323,0.75,0.414,False,MP,35,5,0,5,False,,0.1558,4015,101,15,7.5,44,22.0,1804.1,110.3,OSRM+JhelumBridge,"Route R0184 (RANGPORA ↔ SOURA) → Feeder FDR-141. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.4140 | Band=MP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 6.96% of CMP 2024 pop. residents over 22.1 km. "
R0185,PARIMPORA ↔ HUMHAMA,MERGED_INTO_TRUNK,FDR-265,Private Minibus,17.031,Peri_Urban,City_Core,0.4321,0.115,1.25,0.2736,False,MP,35,0,0,0,False,,0.1487,3971,28,5,2.5,34,17.0,1098.4,85.2,OSRM,Route R0185 (PARIMPORA ↔ HUMHAMA) merged into Trunk FDR-265. Spatial overlap with trunk corridor. CDI=0.2736. Fleet=0 (counted under Trunk). 
R0186,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0186 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0187,RANGPORA ↔ SOURA,MERGED_INTO_TRUNK,FDR-141,Private Minibus,22.053,Peri_Urban,City_Core,0.5049,0.323,1.25,0.414,False,MP,35,0,0,0,False,,0.1558,4015,101,15,7.5,44,22.0,1804.1,110.3,OSRM+JhelumBridge,Route R0187 (RANGPORA ↔ SOURA) merged into Trunk FDR-141. Spatial overlap with trunk corridor. CDI=0.4140. Fleet=0 (counted under Trunk). 
R0188,LD ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-226,Private Minibus,14.476,Urban,City_Core,0.5056,0.1744,1.25,0.34,False,MP,35,0,0,0,False,,0.2105,2313,32,3,1.5,28,14.0,1042.7,115.8,OSRM,Route R0188 (LD ↔ PARIMPORA) merged into Trunk FDR-226. Spatial overlap with trunk corridor. CDI=0.3400. Fleet=0 (counted under Trunk). 
R0189,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0189 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0190,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0190 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0191,LD ↔ BUDGAM,RETAINED_AS_FEEDER,FDR-300,,23.44,Peri_Urban,Peri_Urban,0.3005,0.1081,0.75,0.2043,False,LP,35,5,0,5,False,,0.0794,2823,31,5,2.5,46,23.0,1709.2,117.2,OSRM,"Route R0191 (LD ↔ BUDGAM) → Feeder FDR-300. Route_Type=Peri_Urban | Zone=Peri_Urban | CDI=0.2043 | Band=LP | Headway=35 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 5.14% of CMP 2024 pop. residents over 23.4 km. "
R0192,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0192 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0193,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0193 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0194,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0194 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0195,LD ↔ BUDGAM,MERGED_INTO_TRUNK,FDR-300,Private Minibus,23.44,Peri_Urban,Peri_Urban,0.3005,0.1081,1.25,0.2043,False,LP,35,0,0,0,False,,0.0794,2823,31,5,2.5,46,23.0,1709.2,117.2,OSRM,Route R0195 (LD ↔ BUDGAM) merged into Trunk FDR-300. Spatial overlap with trunk corridor. CDI=0.2043. Fleet=0 (counted under Trunk). 
R0196,RANGPORA ↔ SOURA,MERGED_INTO_TRUNK,FDR-141,Private Minibus,18.757,Peri_Urban,City_Core,0.5383,0.3403,1.25,0.4393,False,MP,35,0,0,0,False,,0.119,4136,86,9,4.5,37,18.5,1602.8,93.8,OSRM+JhelumBridge,Route R0196 (RANGPORA ↔ SOURA) merged into Trunk FDR-141. Spatial overlap with trunk corridor. CDI=0.4393. Fleet=0 (counted under Trunk). 
R0197,LD ↔ PAMPORE,MERGED_INTO_TRUNK,FDR-146,Private Minibus,16.983,Peri_Urban,Peri_Urban,0.5271,0.2615,1.25,0.3943,False,MP,35,0,0,0,False,,0.1766,3382,50,4,2.0,33,16.5,1451.5,84.9,OSRM+JhelumBridge,Route R0197 (LD ↔ PAMPORE) merged into Trunk FDR-146. Spatial overlap with trunk corridor. CDI=0.3943. Fleet=0 (counted under Trunk). 
R0198,PARIMPORA ↔ PAMPORE,RETAINED_AS_FEEDER,FDR-190,,29.256,Peri_Urban,City_Core,0.4938,0.2208,0.75,0.3573,False,MP,35,6,0,6,False,,0.215,3703,79,2,1.0,58,29.0,2285.9,146.3,OSRM+JhelumBridge,"Route R0198 (PARIMPORA ↔ PAMPORE) → Feeder FDR-190. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.3573 | Band=MP | Headway=35 min | Fleet=6 (HPV=0 enforced, MPV=6 — 100%% MPV). Distinct catchment: 9.08% of CMP 2024 pop. residents over 29.3 km. "
R0199,LD ↔ BUDGAM,MERGED_INTO_TRUNK,FDR-300,Private Minibus,23.44,Peri_Urban,Peri_Urban,0.3005,0.1081,1.25,0.2043,False,LP,35,0,0,0,False,,0.0794,2823,31,5,2.5,46,23.0,1709.2,117.2,OSRM,Route R0199 (LD ↔ BUDGAM) merged into Trunk FDR-300. Spatial overlap with trunk corridor. CDI=0.2043. Fleet=0 (counted under Trunk). 
R0200,HAZRATBAL ↔ LD,MERGED_INTO_TRUNK,FDR-001,Private Minibus,11.457,Urban,City_Core,0.7727,0.4337,1.25,0.6032,False,HP,20,0,0,0,False,,0.2023,2764,56,9,4.5,22,11.0,1420.1,91.7,OSRM+JhelumBridge,Route R0200 (HAZRATBAL ↔ LD) merged into Trunk FDR-001. Spatial overlap with trunk corridor. CDI=0.6032. Fleet=0 (counted under Trunk). 
R0201,LALBAZAR ↔ LALCHOWK,MERGED_INTO_TRUNK,FDR-114,Private Minibus,12.808,Urban,City_Core,0.8034,0.4638,1.25,0.6336,False,HP,20,0,0,0,False,,0.227,3083,78,11,5.5,25,12.5,806.6,102.5,OSRM,Route R0201 (LALBAZAR ↔ LALCHOWK) merged into Trunk FDR-114. Spatial overlap with trunk corridor. CDI=0.6336. Fleet=0 (counted under Trunk). 
R0202,LD ↔ BUDGAM,MERGED_INTO_TRUNK,FDR-300,Private Minibus,23.44,Peri_Urban,Peri_Urban,0.3005,0.1081,1.25,0.2043,False,LP,35,0,0,0,False,,0.0794,2823,31,5,2.5,46,23.0,1709.2,117.2,OSRM,Route R0202 (LD ↔ BUDGAM) merged into Trunk FDR-300. Spatial overlap with trunk corridor. CDI=0.2043. Fleet=0 (counted under Trunk). 
R0203,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-198,LPV / Tempo,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0203 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-198. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0204,RANGPORA ↔ DALGATE,RETAINED_AS_FEEDER,FDR-104,,15.533,Peri_Urban,City_Core,0.8246,0.4998,0.75,0.6622,False,HP,20,5,0,5,False,,0.1618,3820,103,11,5.5,31,15.5,923.8,77.7,OSRM,"Route R0204 (RANGPORA ↔ DALGATE) → Feeder FDR-104. Route_Type=Peri_Urban | Zone=City_Core | CDI=0.6622 | Band=HP | Headway=20 min | Fleet=5 (HPV=0 enforced, MPV=5 — 100%% MPV). Distinct catchment: 7.23% of CMP 2024 pop. residents over 15.5 km. "
R0205,LD ↔ PARIMPORA,MERGED_INTO_TRUNK,FDR-226,Private Minibus,14.476,Urban,City_Core,0.5056,0.1744,1.25,0.34,False,MP,35,0,0,0,False,,0.2105,2313,32,3,1.5,28,14.0,1042.7,115.8,OSRM,Route R0205 (LD ↔ PARIMPORA) merged into Trunk FDR-226. Spatial overlap with trunk corridor. CDI=0.3400. Fleet=0 (counted under Trunk). 
R0206,PARIMPORA ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-200,Private Minibus,26.746,Peri_Urban,City_Core,0.4886,0.2229,1.25,0.3558,False,MP,35,0,0,0,False,,0.227,3358,70,3,1.5,53,26.5,2193.5,133.7,OSRM+JhelumBridge,Route R0206 (PARIMPORA ↔ PANTHACHOWK) merged into Trunk FDR-200. Spatial overlap with trunk corridor. CDI=0.3558. Fleet=0 (counted under Trunk). 
R0207,BATAMAALO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.988,Peri_Urban,Peri_Urban,0.5315,0.1105,1.25,0.321,False,MP,35,0,0,0,False,,0.117,5314,29,11,5.5,35,17.5,1642.6,89.9,OSRM+JhelumBridge,Route R0207 (BATAMAALO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3210. Fleet=0 (counted under Trunk). 
R0208,LD ↔ PAMPORE,MERGED_INTO_TRUNK,FDR-146,Private Minibus,16.983,Peri_Urban,Peri_Urban,0.5271,0.2615,1.25,0.3943,False,MP,35,0,0,0,False,,0.1766,3382,50,4,2.0,33,16.5,1451.5,84.9,OSRM+JhelumBridge,Route R0208 (LD ↔ PAMPORE) merged into Trunk FDR-146. Spatial overlap with trunk corridor. CDI=0.3943. Fleet=0 (counted under Trunk). 
R0209,LALBAZAR ↔ LALCHOWK,MERGED_INTO_TRUNK,FDR-116,LPV / Tempo,12.808,Urban,City_Core,0.8034,0.4638,1.25,0.6336,False,HP,20,0,0,0,False,,0.227,3083,78,11,5.5,25,12.5,806.6,102.5,OSRM,Route R0209 (LALBAZAR ↔ LALCHOWK) merged into Trunk FDR-116. Spatial overlap with trunk corridor. CDI=0.6336. Fleet=0 (counted under Trunk). 
R0210,BATAMALLO ↔ PANTHACHOWK,MERGED_INTO_TRUNK,FDR-236,Private Minibus,17.436,Peri_Urban,Peri_Urban,0.5156,0.1102,1.25,0.3129,False,MP,35,0,0,0,False,,0.1231,5033,29,7,3.5,34,17.0,1539.8,87.2,OSRM+JhelumBridge,Route R0210 (BATAMALLO ↔ PANTHACHOWK) merged into Trunk FDR-236. Spatial overlap with trunk corridor. CDI=0.3129. Fleet=0 (counted under Trunk). 
R0211,LD ↔ PAMPORE,MERGED_INTO_TRUNK,FDR-146,Private Minibus,16.983,Peri_Urban,Peri_Urban,0.5271,0.2615,1.25,0.3943,False,MP,35,0,0,0,False,,0.1766,3382,50,4,2.0,33,16.5,1451.5,84.9,OSRM+JhelumBridge,Route R0211 (LD ↔ PAMPORE) merged into Trunk FDR-146. Spatial overlap with trunk corridor. CDI=0.3943. Fleet=0 (counted under Trunk). 
